Order_ID,Product_Category,Shipping_Mode,Order_Value,Package_Weight_Kg,Warehouse_Distance_Km,Items_in_Order,Warehouse_Processing_Hours,Courier_Load_Index,Traffic_Index,Delivery_Time_Hours
ORD101892,Fashion,Same-Day,4820,5.64,67.6,8,4.26,4.7,8.14,35.87
ORD101893,Home & Kitchen,Standard,6421,4.86,67.0,4,3.81,7.76,8.94,50.63
ORD101894,BOOKS,Express,5822,4.9,922.7,8,2.64,7.76,5.31,68.38
ORD101895,Fashion,Same-Day,3424,3.49,475.5,3,3.32,1.6,7.88,33.8
ORD101896,Home & Kitchen,Same-Day,4405,3.73,190.9,4,2.56,8.7,4.48,32.73
ORD101897,Home & Kitchen,,5746,5.26,261.9,7,2.27,5.96,9.22,48.72
ORD101898,Electronics,Standard,4495,4.05,255.0,7,2.78,6.6,2.24,38.76
ORD101899,Home & Kitchen,Express,3218,3.56,715.6,5,3.1,6.9,3.55,58.64
ORD101900,Electronics,Express,10736,3.42,182.9,6,3.24,9.97,2.85,42.46
ORD101901,Books,Express,300,3.16,666.0,1,1.35,7.27,1.03,40.34
ORD101902,Books,Same-Day,6727,-2.1,413.8,6,2.42,2.51,5.19,33.38
ORD101903,Home & Kitchen,Same-Day,4147,5.45,241.0,7,2.15,6.23,9.87,43.45
ORD101904,Fashion,Standard,8055,2.62,482.4,5,2.15,5.15,6.22,51.45
ORD101905,Electronics,Same-Day,2766,2.15,703.0,1,2.64,4.19,4.98,51.72
ORD101906,Books,Same-Day,1442,2.97,505.8,2,1.84,5.03,6.93,41.35
ORD101907,Home & Kitchen,Express,4582,7.43,530.5,9,2.03,8.9,1.35,52.0
ORD101908,Fashion,Same-Day,2429,2.03,504.2,2,2.85,5.02,5.53,40.73
ORD101909,Books,Standard,1647,2.18,-80,3,2.5,4.51,5.29,52.03
ORD101910,Beauty,Standard,3340,4.61,476.8,3,1.95,4.57,9.05,53.91
ORD101911,Electronics,Express,4523,1.79,100.6,1,1.64,6.42,3.59,26.06
ORD101912,Books,Standard,2971,3.21,296.6,4,3.4,8.71,2.77,48.52
ORD101913,Electronics,Same-Day,807,2.98,886.2,2,1.62,6.46,8.58,67.06
ORD101914,Electronics,Express,7943,3.76,647.0,7,2.88,4.07,6.89,60.44
ORD101915,Beauty,Standard,5224,2.55,401.4,5,2.39,4.8,1.4,40.96
ORD101916,,Express,3127,2.5,538.4,2,3.82,4.8,1.05,47.37
ORD101917,Beauty,Standard,1699,1.22,434.8,1,3.57,5.6,1.59,51.46
ORD101918,Home & Kitchen,Same-Day,4080,2.64,275.0,2,2.95,2.43,7.17,34.32
ORD101919,Electronics,Express,4993,5.91,137.6,6,2.59,6.87,5.43,37.22
ORD101920,Home & Kitchen,Same-Day,3333,3.02,426.2,1,3.76,1.71,8.03,43.13
ORD101921,Fashion,Same-Day,5209,3.54,910.8,7,2.13,3.85,4.61,49.72
ORD101922,Beauty,Standard,3496,2.21,61.1,5,4.47,6.16,3.68,36.73
ORD101923,Fashion,Same-Day,300,2.93,113.3,2,1.24,5.03,9.5,29.98
ORD101924,Home & Kitchen,Standard,3018,4.49,458.0,3,2.54,9.28,8.83,69.25
ORD101925,Books,Standard,2628,3.67,574.9,2,4.47,1.2,8.83,53.95
ORD101926,Fashion,Same-Day,1499,2.42,487.0,1,2.52,4.88,8.65,39.66
ORD101927,Books,Express,2280,3.23,588.2,4,3.65,5.03,9.28,63.97
ORD101928,Beauty,Standard,1328,1.8,603.1,1,2.77,3.83,5.29,59.06
ORD101929,Beauty,Same-Day,3109,3.58,344.2,5,2.08,9.46,1.92,31.47
ORD101930,Home & Kitchen,Same-Day,5199,4.81,150.3,3,4.04,8.52,3.23,33.38
ORD101931,Fashion,Express,2993,2.82,412.8,3,2.97,7.14,9.45,49.58
ORD101932,Home & Kitchen,Same-Day,2415,2.16,155.3,1,2.86,2.58,10.9,17.0
ORD101933,Electronics,Same-Day,2609,2.87,441.5,4,1.95,7.82,3.63,39.68
ORD101934,Electronics,Standard,2779,1.89,904.1,1,0.93,4.26,3.38,63.17
ORD101935,Electronics,Standard,7693,2.63,25.5,4,3.32,1.94,2.78,23.1
ORD101936,Books,Same-Day,6097,3.87,298.1,7,3.31,4.29,9.85,49.06
ORD101937,Beauty,Standard,3726,3.75,69.0,7,3.1,5.26,9.0,42.69
ORD101938,Home & Kitchen,Standard,6480,3.83,477.9,6,4.05,1.97,4.33,50.05
ORD101939,Beauty,Express,4366,4.08,407.0,7,3.97,4.61,2.87,48.3
ORD101940,Home & Kitchen,Standard,7155,4.85,825.5,7,3.64,3.13,5.4,74.19
ORD101941,Books,Standard,4349,22.1,478.5,4,4.33,3.36,4.97,56.6
ORD101942,Books,Same-Day,3904,4.25,860.6,5,1.05,6.24,9.13,69.05
ORD101943,Fashion,Same-Day,7032,5.31,672.1,8,3.31,2.67,1.57,41.53
ORD101944,Fashion,Express,2567,2.27,469.0,3,2.39,2.24,12.4,38.92
ORD101945,Books,Same-Day,1316,1.85,789.7,2,3.59,4.1,3.24,48.23
ORD101946,Beauty,Standard,7379,3.26,162.7,4,3.87,3.01,9.81,46.29
ORD101947,Fashion,Same-Day,5364,3.45,424.0,4,1.65,4.87,9.48,38.91
ORD101948,Home & Kitchen,Same-Day,1500,2.96,925.8,2,1.52,6.25,6.47,60.03
ORD101949,Beauty,Same-Day,2467,5.55,898.7,2,2.44,3.11,5.33,56.38
ORD101950,Home & Kitchen,Standard,5740,6.05,724.8,9,3.57,2.88,4.53,68.75
ORD101951,Fashion,Express,5960,2.59,416.2,4,2.18,3.59,5.34,43.18
ORD101952,Fashion,Same-Day,4842,2.14,558.0,1,2.02,2.45,9.23,48.74
ORD101953,Fashion,Express,5960,2.48,542.4,2,1.72,7.32,5.97,44.67
ORD101954,Fashion,Same-Day,5557,6.06,274.4,9,3.03,8.06,3.39,38.09
ORD101955,Home & Kitchen,Standard,3863,3.9,503.6,1,2.19,6.29,7.76,55.36
ORD101956,Fashion,Express,300,1.84,220.4,1,1.35,7.02,2.28,29.73
ORD101957,Books,Express,461,2.33,138.8,1,2.86,9.44,6.15,33.81
ORD101958,Books,Same-Day,4783,2.4,169.6,4,4.48,1.0,4.08,28.3
ORD101959,Electronics,Express,3547,3.82,755.0,6,4.29,2.48,5.04,49.23
ORD101960,Fashion,Same-Day,1618,1.67,810.6,1,1.3,7.04,5.93,52.47
ORD101961,Home & Kitchen,Standard,7158,4.68,274.2,8,2.45,4.26,6.37,46.48
ORD101962,Beauty,Standard,4253,2.2,21.0,3,3.51,1.91,8.24,37.17
ORD101963,Electronics,Standard,300,2.17,441.7,1,2.45,2.38,6.9,43.34
ORD101964,Beauty,Express,3743,2.21,458.8,3,2.21,3.65,2.91,35.83
ORD101965,Fashion,Standard,8002,4.38,361.2,10,4.83,2.57,8.03,53.55
ORD101966,Fashion,Standard,1258,2.38,513.9,3,3.08,5.64,4.0,54.36
ORD101967,Home & Kitchen,Standard,1944,3.27,606.2,3,3.69,2.63,5.88,62.65
ORD101968,Home & Kitchen,Express,7058,4.41,693.7,9,2.5,6.73,6.11,66.3
ORD101969,Books,Same-Day,2421,3.11,500.3,5,3.32,0.0,5.61,48.74
ORD101970,Books,Express,1423,2.51,670.9,3,3.38,3.22,2.23,46.22
ORD101971,Electronics,Same-Day,7303,4.11,207.0,5,4.55,6.49,9.35,36.97
ORD101972,Beauty,Standard,2825,2.17,760.8,2,3.77,3.12,7.58,64.61
ORD101973,Beauty,Standard,863,3.34,387.7,1,2.62,1.86,4.17,44.67
ORD101974,Electronics,Standard,3446,3.25,383.3,4,3.37,8.99,7.5,61.73
ORD101975,Electronics,Standard,7201,4.45,343.1,9,4.72,4.59,7.3,51.47
ORD101976,Books,Standard,3087,1.61,808.0,2,1.88,6.33,6.07,71.09
ORD101977,Fashion,Same-Day,4705,3.9,799.2,8,3.02,3.41,2.02,53.79
ORD101978,Electronics,Express,7730,5.96,92.9,8,4.22,7.69,5.95,35.9
ORD101979,Electronics,Express,5014,2.79,523.8,5,3.53,2.26,4.45,42.44
ORD101980,Home & Kitchen,Express,5582,5.24,66.4,7,4.06,2.71,5.38,29.98
ORD101981,Fashion,Express,4075,2.6,522.6,3,3.73,8.95,8.05,58.16
ORD101982,Beauty,Standard,5098,3.38,47.1,2,2.16,6.63,5.11,34.99
ORD101983,Books,Same-Day,1437,3.49,230.5,2,1.65,9.77,3.05,36.76
ORD101984,Home & Kitchen,Standard,7529,6.96,442.8,9,2.01,9.63,4.8,65.96
ORD101985,Fashion,Express,3823,2.46,235.7,3,1.64,7.11,4.41,35.31
ORD101986,Electronics,Same-Day,4931,3.49,195.0,6,3.2,5.7,9.19,35.49
ORD101987,Fashion,Express,5640,4.27,624.4,8,4.07,1.69,3.61,53.31
ORD101988,Fashion,Standard,5685,3.18,411.9,5,1.44,5.3,1.6,51.69
ORD101989,Electronics,Same-Day,7713,5.1,73.4,9,2.89,8.22,7.78,33.21
ORD101990,Fashion,Standard,1875,4.27,228.2,2,1.99,1.83,6.32,39.1
ORD101991,Home & Kitchen,Standard,4576,3.66,822.0,4,3.34,2.05,3.69,61.9
ORD101992,Fashion,Same-Day,5956,4.72,664.4,6,3.56,7.23,4.29,50.18
ORD101993,Home & Kitchen,Same-Day,4860,5.19,572.7,5,2.83,8.05,2.46,42.95
ORD101994,Home & Kitchen,Standard,6058,5.12,66.0,7,3.32,5.17,1.84,
ORD101995,Beauty,Express,2471,1.88,287.4,2,2.26,5.6,3.96,31.64
ORD101996,Fashion,Express,3203,3.13,781.8,6,1.65,3.33,7.82,64.42
ORD101997,Books,Standard,840,3.5,579.6,1,1.59,6.59,5.63,56.52
ORD101998,FASHION,Express,2968,4.23,814.6,8,4.88,2.85,7.41,69.99
ORD101999,Fashion,Same-Day ,3764,2.32,882.0,3,1.67,3.3,1.98,41.73
ORD102000,Beauty,Standard,27440,3.6,387.3,1,1.87,9.17,1.02,44.57
ORD102001,Electronics,Standard,3500,1.89,646.0,2,1.38,9.12,11.8,60.12
ORD102002,Home & Kitchen,Same-Day,4146,4.76,455.5,4,2.7,4.77,6.87,42.33
ORD102003,Books,Express,4220,2.35,243.9,4,2.0,9.51,4.11,30.62
ORD102004,Beauty,Standard,3774,6.11,801.5,8,3.03,3.06,2.23,58.31
ORD102005,Electronics,Standard,3915,4.28,85.7,7,1.96,1.18,1.34,22.41
ORD102006,Beauty,Standard,4150,3.37,453.4,3,2.93,9.92,9.52,62.68
ORD102007,Electronics,Express,4172,4.63,381.6,6,1.65,4.81,6.08,40.93
ORD102008,Books,Standard,3278,4.26,271.4,7,3.05,1.84,3.28,39.02
ORD102009,Beauty,Express,1989,4.21,122.9,3,1.57,6.34,6.6,39.66
ORD102010,Fashion,Same-Day,4452,2.58,195.7,2,2.15,4.7,4.08,20.42
ORD102011,Electronics,Standard,7228,4.02,577.2,4,1.75,6.44,1.03,59.7
ORD102012,Fashion,Standard,3158,2.79,85.5,6,4.22,3.17,7.54,46.86
ORD102013,Electronics,Express,7832,3.87,409.7,6,2.1,4.96,4.41,41.95
ORD102014,Electronics,Express,4852,3.32,705.2,6,2.87,6.04,7.74,67.14
ORD102015,Beauty,Express,8544,3.91,224.0,10,2.25,1.88,3.1,34.9
ORD102016,Electronics,Same-Day,5567,3.87,820.2,5,1.62,9.03,4.6,61.75
ORD102017,Fashion,Express,2725,5.27,524.8,2,3.1,6.0,6.43,50.02
ORD102018,Electronics,Same-Day,3521,3.26,417.0,1,1.83,5.15,3.7,35.64
ORD102019,Fashion,Standard,6285,6.48,591.9,10,3.0,5.62,4.46,61.42
ORD102020,Fashion,Express,300,2.01,761.8,3,1.75,6.21,5.36,57.52
ORD102021,Beauty,Same-Day,3943,2.68,205.7,2,3.56,9.17,5.15,30.35
ORD102022,Electronics,Express,7615,3.29,868.7,6,3.34,9.43,3.38,64.49
ORD102023,Books,Express,4546,5.43,33.1,9,4.79,9.82,5.58,
ORD102024,Electronics,Same-Day,7735,3.61,527.2,5,3.72,4.92,4.75,40.25
ORD102025,Beauty,Same-Day,2418,4.01,271.2,2,2.65,8.88,4.67,26.56
ORD102026,Books,Same-Day,300,4.69,487.2,3,3.0,6.15,7.15,42.92
ORD102027,Fashion,Standard,6686,4.58,859.7,9,4.62,7.73,8.2,81.47
ORD102028,Fashion,Same-Day,3754,3.64,175.3,6,2.78,4.64,6.94,33.98
ORD102029,Fashion,Standard,6560,5.24,147.7,8,3.62,4.37,8.16,51.48
ORD102030,Fashion,Express,5750,2.85,559.0,5,3.61,2.26,4.9,53.58
ORD102031,Beauty,Express,2887,2.46,414.5,1,1.49,2.19,3.29,34.49
ORD102032,Home & Kitchen,Same-Day,3045,5.2,53.7,5,3.46,6.27,2.27,21.33
ORD102033,Fashion,Express,2017,3.12,946.1,5,3.19,4.8,5.64,67.77
ORD102034,Books,Same-Day,922,1.54,731.1,1,2.56,9.39,7.33,55.02
ORD102035,Home & kitchen,Express,4985,4.81,587.6,4,3.89,6.43,8.94,64.55
ORD102036,Electronics,Express,2052,4.96,602.3,4,1.62,5.41,2.68,48.83
ORD102037,Books,Standard,6372,5.26,418.0,8,2.88,7.02,2.52,51.0
ORD102038,Beauty,Standard,3313,3.67,689.6,2,2.03,4.39,4.18,57.92
ORD102039,Fashion,Standard,5389,3.26,89.8,5,3.54,4.92,8.83,42.0
ORD102040,Books,Express,3065,2.01,914.1,2,1.5,2.62,7.99,64.6
ORD102041,Home & Kitchen,Same-Day,1698,2.87,872.1,2,1.98,4.8,2.4,51.42
ORD102042,Beauty,Express,4948,4.36,518.2,7,3.0,3.58,4.15,45.08
ORD102043,Books,Same-Day,3102,2.32,141.8,3,1.69,2.44,4.2,26.82
ORD102044,Electronics,Same-Day,4764,2.43,691.2,1,1.44,3.38,7.15,48.81
ORD102045,Fashion,Standard,4815,3.3,787.8,7,3.39,4.04,4.47,62.65
ORD102046,Fashion,Same-Day,2189,3.2,75.5,4,2.19,4.75,2.52,20.38
ORD102047,Books,Same-Day,570,3.26,308.0,1,2.7,3.95,9.13,39.36
ORD102048,Home & Kitchen,Express,2166,5.26,552.4,1,1.13,3.32,2.94,35.54
ORD102049,Books,Same-Day,5244,4.48,836.1,7,4.11,8.49,8.67,71.89
ORD102050,Home & Kitchen,Standard,3117,2.28,945.4,1,1.61,5.53,8.78,71.28
ORD102051,Fashion,Express,4249,3.67,585.5,2,2.17,3.61,8.78,56.3
ORD102052,Electronics,Express,6173,3.72,564.3,5,2.42,4.48,3.79,49.28
ORD102053,Beauty,Same-Day,1924,6.0,439.7,4,2.98,2.41,2.99,30.97
ORD102054,Books,Express,9930,4.17,156.1,9,4.29,9.68,4.69,45.53
ORD102055,Electronics,Express,7571,3.54,780.3,5,2.05,2.66,9.74,61.11
ORD102056,Electronics,Standard,5258,3.23,129.3,5,3.57,1.85,3.56,38.83
ORD102057,Home & Kitchen,Same-Day,8331,5.18,499.4,8,2.56,3.8,6.09,52.0
ORD102058,Fashion,Same-Day,3415,3.54,642.8,7,2.23,6.52,4.49,48.71
ORD102059,Electronics,Standard,4291,3.62,603.2,6,2.45,8.65,9.22,75.74
ORD102060,Home & Kitchen,Standard,1568,2.94,438.6,3,2.63,5.52,3.05,47.78
ORD102061,Fashion,Express,1839,2.22,343.1,2,1.41,2.04,5.98,31.2
ORD102062,Books,Same-Day,3674,2.77,945.2,6,3.59,9.99,2.14,64.08
ORD102063,Home & Kitchen,Same-Day,7426,4.95,797.9,8,3.46,4.26,9.05,63.86
ORD102064,Beauty,Express,3395,4.06,518.7,6,4.28,1.32,6.37,57.13
ORD102065,Electronics,Same-Day,8081,4.86,134.1,9,4.66,9.73,6.75,35.01
ORD102066,Fashion,Standard,7229,3.72,774.6,7,4.64,6.95,6.88,87.7
ORD102067,Books,Same-Day,3420,4.12,443.4,7,2.64,6.65,7.06,42.78
ORD102068,Beauty,Same-Day,4819,2.08,788.7,3,3.61,2.07,3.14,47.97
ORD102069,Books,Express,7135,3.72,871.1,7,3.63,6.31,1.0,56.48
ORD102070,Electronics,Express,1608,2.45,838.2,2,3.51,8.26,1.54,58.37
ORD102071,Home & Kitchen,Express,3200,2.69,655.6,2,1.47,6.13,5.05,57.14
ORD102072,Beauty,Express,3699,2.24,15.5,3,3.68,4.65,2.78,21.7
ORD102073,Home & Kitchen,Same-Day,1123,2.92,508.9,3,2.39,6.66,5.85,42.52
ORD102074,Home & Kitchen,Express,4066,4.3,646.0,1,2.28,3.93,5.63,53.62
ORD102075,Fashion,Same-Day,4006,2.27,493.2,3,3.2,2.39,4.21,30.51
ORD102076,Beauty,Standard,300,1.8,368.6,1,4.25,9.34,5.97,60.19
ORD102077,Home & Kitchen,Same-Day,5170,5.92,897.7,5,1.76,6.43,4.1,64.7
ORD102078,Fashion,Standard,1451,3.04,140.5,2,1.4,9.42,1.21,35.37
ORD102079,Beauty,Express,6050,4.28,601.3,8,4.07,2.29,4.29,55.6
ORD102080,Fashion,Same-Day,4151,3.71,490.5,6,2.54,1.2,3.79,33.26
ORD102081,Fashion,Express,11552,5.7,717.2,10,2.92,9.91,3.45,58.85
ORD102082,Electronics,Same-Day,6069,3.94,402.2,7,3.36,6.13,5.74,45.48
ORD102083,Books,Express,1654,1.79,829.3,3,3.12,9.87,7.35,67.69
ORD102084,Electronics,Standard,,4.82,73.7,5,3.65,3.63,1.37,28.99
ORD102085,Electronics,Same-Day,1453,5.01,797.6,2,2.94,1.91,2.45,49.14
ORD102086,Electronics,Same-Day,2939,6.19,314.7,1,3.73,1.22,2.24,25.66
ORD102087,Books,Same-Day,3501,3.34,535.3,2,3.06,1.77,8.97,41.27
ORD102088,Books,Standard,2743,2.08,857.3,2,0.73,8.48,9.16,75.19
ORD102089,Beauty,Express,3286,2.88,416.7,4,3.04,3.74,4.51,42.14
ORD102090,Books,Express,1369,2.25,206.0,2,3.14,4.91,6.54,35.9
ORD102091,Fashion,Same-Day,4453,3.17,641.1,4,3.09,2.16,7.3,47.08
ORD102092,Home & Kitchen,Express,5171,4.11,683.4,8,3.53,7.75,6.66,65.06
ORD102093,Books,Same-Day,8239,5.76,678.2,10,4.87,7.86,6.16,68.8
ORD102094,Home & Kitchen,Express,2350,2.61,223.9,3,1.54,7.95,9.3,42.95
ORD102095,Books,Express,2748,3.03,235.0,6,4.17,2.35,4.74,37.48
ORD102096,FASHION,Same-Day,2286,2.17,374.7,2,3.51,7.6,3.33,33.24
ORD102097,Electronics,Standard,7134,3.27,259.9,5,2.45,2.66,7.49,39.62
ORD102098,Fashion,Express,1308,3.25,274.7,5,4.29,2.35,8.69,39.02
ORD102099,Home & Kitchen,Standard,300,4.96,363.2,1,3.15,4.87,8.58,53.28
ORD102100,Home & Kitchen,Standard,1631,2.71,845.4,1,3.89,3.41,6.33,72.46
ORD102101,Beauty,Standard,4978,2.99,379.5,6,2.63,3.97,3.83,47.46
ORD102102,Books,Same-Day,5270,4.99,745.8,6,2.16,3.2,5.7,54.19
ORD102103,Electronics,Express,4008,2.12,919.7,2,2.99,9.92,7.64,70.23
ORD102104,Electronics,Standard,3505,4.93,578.7,5,3.23,1.62,6.72,56.35
ORD102105,FASHION,Standard,2587,2.75,708.7,4,1.84,4.61,1.35,57.84
ORD102106,Electronics,Standard,6210,4.97,637.2,3,2.56,1.09,1.37,49.58
ORD102107,Fashion,Standard,3613,,489.3,4,2.39,8.89,8.98,57.87
ORD102108,Electronics,Express,5498,3.34,43.8,6,3.6,8.54,2.94,34.26
ORD102109,Electronics,Same-Day,7805,5.24,760.3,10,4.02,7.19,1.16,55.7
ORD102110,Fashion,Same-Day,5587,6.95,870.2,5,3.11,7.3,6.47,63.84
ORD102111,Home & Kitchen,Express,7177,6.36,54.3,3,2.13,7.06,4.35,35.41
ORD102112,Beauty,Standard,2022,2.63,510.2,5,2.53,9.64,1.77,54.16
ORD102113,Electronics,Standard,2987,2.63,602.1,4,2.07,2.43,9.04,62.31
ORD102114,Home & Kitchen,Express,5363,4.93,158.0,4,1.54,2.78,6.04,37.99
ORD102115,Books,Standard,2278,3.58,864.8,8,4.57,9.47,5.24,83.94
ORD102116,Fashion,Standard,1767,2.56,698.1,4,3.0,3.5,4.1,61.5
ORD102117,Fashion,Standard,6430,3.95,454.1,7,3.68,5.51,1.65,46.28
ORD102118,Electronics,Express,5247,4.78,759.8,6,3.23,1.14,1.54,49.76
ORD102119,Electronics,Express,7440,3.88,357.0,6,2.39,9.88,9.67,50.03
ORD102120,Beauty,Same-Day,2983,1.72,564.0,1,2.15,2.33,2.18,36.34
ORD102121,Beauty,Express,6753,4.32,630.5,9,4.05,8.0,4.2,58.78
ORD102122,Home & Kitchen,Express,4719,2.88,311.2,2,3.85,2.54,8.35,45.02
ORD102123,Electronics,Standard,4433,3.56,18.6,7,2.81,1.49,8.36,38.97
ORD102124,Books,Express,4846,2.89,563.4,3,2.98,9.53,9.13,62.76
ORD102125,Books,Standard,4420,2.61,506.6,3,3.73,3.0,6.58,56.17
ORD102126,Electronics,Express,7961,4.0,901.1,8,4.18,2.26,3.81,62.09
ORD102127,Beauty,Standard,3976,2.23,383.0,1,3.04,9.31,7.26,50.38
ORD102128,Books,Same-Day,1064,1.55,810.2,1,2.91,9.85,9.7,59.83
ORD102129,Books,Standard,2367,3.59,946.3,1,1.88,9.83,1.3,66.63
ORD102130,Books,Express,3040,5.54,708.9,7,2.84,3.79,3.44,56.7
ORD102131,Electronics,Same-Day,5974,1.69,546.5,1,1.78,7.17,5.88,49.29
ORD102132,Beauty,Standard,2773,2.63,858.4,4,2.25,1.2,3.83,64.74
ORD102133,Home & Kitchen,Standard,4269,3.5,141.9,5,2.01,9.37,1.39,43.12
ORD102134,Home & Kitchen,Standard,6462,4.61,850.0,6,2.51,3.87,6.23,68.21
ORD102135,Fashion,Same-Day,2537,3.2,925.8,6,2.25,2.39,1.55,50.95
ORD102136,Fashion,Express,2297,2.95,536.2,5,1.52,3.18,5.34,47.19
ORD102137,Beauty,Standard,5330,5.51,465.3,7,3.21,3.49,5.82,55.13
ORD102138,Books,Express,1827,2.39,35.0,3,1.48,5.5,9.36,30.69
ORD102139,Electronics,Express,4322,5.75,852.2,1,1.4,3.96,1.19,59.62
ORD102140,Home & Kitchen,Same-Day,4556,,204.9,5,2.82,1.85,9.97,30.78
ORD102141,Books,Standard,2120,3.08,822.4,3,2.11,8.78,3.72,66.06
ORD102142,Books,Same-Day,1998,2.19,793.5,3,3.56,4.49,2.2,49.5
ORD102143,Fashion,EXPRESS,1769,1.63,392.3,1,3.77,3.87,5.06,40.51
ORD102144,Fashion,Standard,4613,1.76,442.1,1,2.12,7.03,1.03,48.63
ORD102145,Fashion,Standard,4983,2.09,395.2,1,3.08,4.68,7.72,49.06
ORD102146,Books,Standard,1817,3.46,927.8,1,2.89,1.67,8.25,71.45
ORD102147,Books,Express,5932,6.06,572.5,10,2.93,5.99,7.19,55.43
ORD102148,Home & Kitchen,Standard,7843,3.3,214.0,5,2.45,7.76,2.51,39.38
ORD102149,Electronics,Same-Day,5345,2.79,932.4,2,4.04,5.98,1.39,56.19
ORD102150,Electronics,Standard,2443,3.96,758.8,2,1.95,5.18,5.02,68.06
ORD102151,Beauty,Same-Day,2723,3.13,451.4,6,3.09,5.84,8.86,43.59
ORD102152,Home & Kitchen,Express,1902,2.31,540.9,1,2.45,8.92,8.06,55.05
ORD102153,Home & Kitchen,Same-Day,4153,3.53,468.8,2,2.07,9.79,6.47,42.76
ORD102154,Fashion,Standard,5871,2.31,453.3,3,2.08,6.74,6.68,48.18
ORD102155,Fashion,Same-Day,6786,3.08,18.6,6,2.19,5.08,5.95,21.89
ORD102156,Home & Kitchen,Same-Day,2069,2.86,549.0,2,2.21,6.58,4.28,45.73
ORD102157,Electronics,Same-Day,6274,4.12,702.6,6,1.74,9.7,4.24,50.31
ORD102158,Books,Express,7185,3.02,260.7,3,2.72,8.52,7.75,42.43
ORD102159,Fashion ,Same-Day,6918,3.21,621.8,7,2.37,3.97,7.19,45.92
ORD102160,Fashion,Standard,3945,2.54,107.7,3,2.37,8.73,3.96,39.44
ORD102161,Electronics,Same-Day,8316,4.99,285.0,7,4.48,6.12,5.92,35.68
ORD102162,Home & Kitchen,Standard,7986,5.93,932.9,9,1.75,8.64,2.69,80.97
ORD102163,Home & kitchen,Same-Day,1796,3.57,298.9,4,3.19,3.55,2.87,25.71
ORD102164,Electronics,Express,7305,4.6,788.1,9,4.0,9.95,6.16,70.92
ORD102165,Fashion,Express,2523,2.91,858.4,4,3.0,8.53,7.06,72.36
ORD102166,Books,Same-Day,300,1.85,197.1,2,3.38,5.7,5.2,35.84
ORD102167,Beauty,Standard,5557,4.68,722.2,9,2.04,1.65,1.28,56.03
ORD102168,Books,Same-Day,5635,3.34,809.3,6,3.19,5.55,6.05,66.75
ORD102169,Books,Standard,3032,4.0,222.4,8,4.49,1.73,3.41,45.42
ORD102170,Fashion,Express,961,1.68,868.7,2,2.23,6.44,1.74,53.53
ORD102171,Electronics,Standard,1123,1.83,663.2,1,1.27,4.4,3.05,55.16
ORD102172,Books,Express,4967,3.41,242.2,3,2.18,7.71,7.01,41.89
ORD102173,Fashion,Express,4504,3.01,429.6,6,2.03,1.93,8.64,44.59
ORD102174,Fashion,Same-Day,4330,3.79,502.9,9,3.74,4.94,8.13,50.15
ORD102175,Beauty,Standard,2309,2.53,323.3,5,3.33,6.28,7.38,47.33
ORD102176,Beauty,Standard,3118,3.7,810.5,5,3.91,7.5,7.01,74.77
ORD102177,Home & Kitchen,Express,300,3.26,298.4,1,1.72,1.07,5.91,26.11
ORD102178,Books,Express,4904,3.25,326.1,5,2.53,5.73,9.75,44.46
ORD102179,Home & Kitchen,Standard,4401,2.65,58.3,1,1.13,8.74,9.24,40.77
ORD102180,Books,Express,6452,2.16,38.5,3,3.74,4.98,4.79,32.93
ORD102181,Fashion,Express,4913,4.57,708.0,8,5.05,7.86,6.2,62.48
ORD102182,Books,Same-Day,3551,3.59,499.3,6,4.51,2.86,5.68,40.26
ORD102183,Beauty,Standard,4490,2.45,560.7,3,2.6,2.44,5.86,45.02
ORD102184,Books,Express,4344,4.76,509.6,5,3.09,1.2,4.67,37.88
ORD102185,Home & Kitchen,,2958,2.89,758.9,2,0.69,5.29,9.48,69.83
ORD102186,Books,Same-Day,932,2.38,917.2,3,3.67,2.32,8.53,62.33
ORD102187,Books,Same-Day,6060,2.88,275.2,6,4.19,4.83,6.9,42.36
ORD102188,Fashion,Same-Day,1895,1.9,933.2,2,2.18,1.68,2.95,52.24
ORD102189,Books,Express,910,5.41,270.2,2,3.32,6.98,8.91,32.55
ORD102190,Electronics,Standard,5553,3.99,450.6,2,2.92,6.5,1.1,49.92
ORD102191,Books,Same-Day,2512,2.31,132.3,2,1.37,5.48,9.21,25.4
ORD102192,Beauty,Standard,3769,3.09,353.4,6,2.78,6.31,4.09,48.84
ORD102193,Fashion,Same-Day,8293,5.23,38.6,10,3.61,1.82,3.05,17.51
ORD102194,Books,Standard,6827,3.54,265.5,8,2.62,6.69,9.65,51.31
ORD102195,Books,Standard,5086,4.72,470.1,8,3.0,5.76,6.87,59.6
ORD102196,Electronics,Standard,7593,6.52,315.5,9,3.95,5.74,3.11,49.43
ORD102197,Beauty,Express,6747,3.8,701.9,7,2.15,8.21,1.01,56.2
ORD102198,Books,Express,6590,3.66,171.7,9,2.89,4.75,6.06,40.22
ORD102199,Beauty,Same-Day,4062,4.5,948.6,8,2.64,8.68,8.24,70.48
ORD102200,Fashion,Same-Day,4075,3.71,79.7,4,3.42,4.57,6.73,24.22
ORD102201,Books,Express,4059,1.71,494.1,1,3.67,6.97,2.28,41.4
ORD102202,Home & Kitchen,Express,5959,4.97,346.6,4,1.69,2.54,6.39,34.32
ORD102203,Books,Standard,6613,4.03,334.4,10,4.91,9.72,1.61,59.47
